data,comarcacodi,comarcadescripcio,municipicodi,municipidescripcio,districtecodi,districtedescripcio,sexecodi,sexedescripcio,resultatcoviddescripcio,numcasos,:id
2020-08-23T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,1.0,Dona,Positiu per ELISA,1,row-q278.yrch_tvwr
2020-11-05T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,4,row-ds8d.7mag-wzbh
2020-04-29T00:00:00.000,10.0,BAIX EMPORDA,17117.0,PALAFRUGELL,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-fyws_jxv6.ird2
2020-12-01T00:00:00.000,7.0,BAGES,8113.0,MANRESA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-c9q7-yx9i.uav8
2020-09-18T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-t884~i65c-egkp
2020-08-24T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-p8ub_2ahr.6gaz
2020-06-08T00:00:00.000,11.0,BAIX LLOBREGAT,8072.0,CORBERA DE LLOBREGAT,,No classificat,0.0,Home,Positiu per ELISA,1,row-h8de~c54x~3du9
2021-02-12T00:00:00.000,11.0,BAIX LLOBREGAT,8169.0,EL PRAT DE LLOBREGAT,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-te3v-fqy8_qmec
2020-06-07T00:00:00.000,40.0,VALLES OCCIDENTAL,8252.0,BARBERÀ DEL VALLÈS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-vjyg-ewat.4eu9
2020-11-01T00:00:00.000,11.0,BAIX LLOBREGAT,8089.0,GAVÀ,,No classificat,0.0,Home,Positiu per ELISA,1,row-at33_ccre.4f2a
2020-12-28T00:00:00.000,11.0,BAIX LLOBREGAT,8217.0,SANT JOAN DESPÍ,,No classificat,0.0,Home,Positiu per ELISA,1,row-n6bh.qhnx-4t7k
2020-08-17T00:00:00.000,11.0,BAIX LLOBREGAT,8301.0,VILADECANS,,No classificat,0.0,Home,PCR probable,1,row-f37b~q7ap.bjg3
2020-10-05T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,0.0,Home,Positiu per ELISA,1,row-uw9s_tn9q-m2dx
2021-01-22T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,1.0,Dona,PCR probable,1,row-tkbt~kcjw_jrpm
2020-12-02T00:00:00.000,11.0,BAIX LLOBREGAT,8114.0,MARTORELL,,No classificat,0.0,Home,Positiu per ELISA,1,row-si6r_qzaz-9gta
2020-07-11T00:00:00.000,20.0,GIRONES,17186.0,SARRIÀ DE TER,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-w85e_jnsv.nsus
2021-02-01T00:00:00.000,8.0,BAIX CAMP,43038.0,CAMBRILS,,No classificat,0.0,Home,Positiu per ELISA,1,row-kath-na24_er58
2021-01-10T00:00:00.000,11.0,BAIX LLOBREGAT,8169.0,EL PRAT DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-cehu-sk4y-r8rc
2020-06-08T00:00:00.000,13.0,BARCELONES,8015.0,BADALONA,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-ytuw-bp5i_pgzc
2021-01-08T00:00:00.000,17.0,GARRAF,8307.0,VILANOVA I LA GELTRÚ,,No classificat,1.0,Dona,PCR probable,2,row-hsfe-6aij_5b7u
2021-01-10T00:00:00.000,17.0,GARRAF,8231.0,SANT PERE DE RIBES,,No classificat,1.0,Dona,PCR probable,1,row-h26m_wy7x_7d69
2021-02-09T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,1.0,Dona,PCR probable,1,row-zeda_zffd.vic4
2020-11-17T00:00:00.000,21.0,MARESME,8118.0,EL MASNOU,,No classificat,0.0,Home,Positiu per ELISA,1,row-5e9h_x6zw_hgp8
2020-09-28T00:00:00.000,11.0,BAIX LLOBREGAT,8169.0,EL PRAT DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-y8w5.kcnu_vq2f
2021-02-25T00:00:00.000,41.0,VALLES ORIENTAL,8159.0,PARETS DEL VALLÈS,,No classificat,0.0,Home,Positiu per ELISA,1,row-avv9~6yq2.vr92
2020-11-13T00:00:00.000,6.0,ANOIA,8119.0,MASQUEFA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-kqp7-yxya~hg5p
2020-05-05T00:00:00.000,41.0,VALLES ORIENTAL,8198.0,SANT ANTONI DE VILAMAJOR,,No classificat,1.0,Dona,Positiu per ELISA,1,row-4wxh~qzqi~9uw6
2020-05-01T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,0.0,Home,Epidemiològic,2,row-6sre~rwrd~h84a
2020-07-30T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,0.0,Home,Positiu per Test Ràpid,6,row-nmg4~8qps.uvkp
2021-01-27T00:00:00.000,11.0,BAIX LLOBREGAT,8301.0,VILADECANS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-req6~xzxq_nkjw
2020-08-05T00:00:00.000,40.0,VALLES OCCIDENTAL,8205.0,SANT CUGAT DEL VALLÈS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-9zu2-avq2_7eh4
2020-11-27T00:00:00.000,40.0,VALLES OCCIDENTAL,8184.0,RUBÍ,,No classificat,0.0,Home,Positiu per ELISA,2,row-2292~ydar_hqm4
2020-06-08T00:00:00.000,34.0,SELVA,17164.0,SANT HILARI SACALM,,No classificat,1.0,Dona,Positiu per ELISA,1,row-sexb.9kwr-9yh3
2020-05-27T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,0.0,Home,Epidemiològic,1,row-asha-rrvh~kdyy
2021-03-24T00:00:00.000,21.0,MARESME,8121.0,MATARÓ,,No classificat,1.0,Dona,Positiu PCR,4,row-5ppj_qpvp.ginj
2020-05-11T00:00:00.000,10.0,BAIX EMPORDA,17034.0,CALONGE I SANT ANTONI,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-2ep9-uxuc-qzef
2020-04-27T00:00:00.000,39.0,VALL D'ARAN,25121.0,LES,,No classificat,0.0,Home,Positiu per ELISA,1,row-nmt4~jg8e_gmyg
2021-01-15T00:00:00.000,6.0,ANOIA,8102.0,IGUALADA,,No classificat,1.0,Dona,PCR probable,1,row-cs88_7hmq~s224
2020-04-12T00:00:00.000,21.0,MARESME,8282.0,TIANA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-xhtu-dtg3~5jq9
2020-05-15T00:00:00.000,11.0,BAIX LLOBREGAT,8211.0,SANT FELIU DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-cijn~wad2-pe9y
2020-03-25T00:00:00.000,24.0,OSONA,8112.0,MANLLEU,,No classificat,0.0,Home,Epidemiològic,1,row-g2vr.y4tc_sew8
2020-04-13T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,1.0,Dona,Epidemiològic,1,row-f5pd.j8fz~myu5
2020-05-16T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,1.0,Dona,Positiu per ELISA,2,row-qw5r.k943-5mj8
2021-01-02T00:00:00.000,34.0,SELVA,17083.0,HOSTALRIC,,No classificat,0.0,Home,Positiu per ELISA,1,row-a297-r827.hqs2
2020-08-24T00:00:00.000,30.0,RIBERA D'EBRE,43019.0,ASCÓ,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-57yx~z37y_m7k6
2020-07-31T00:00:00.000,11.0,BAIX LLOBREGAT,8114.0,MARTORELL,,No classificat,1.0,Dona,Positiu per ELISA,2,row-7kd7.ambi.pqm2
2020-07-31T00:00:00.000,7.0,BAGES,8218.0,SANT JOAN DE VILATORRADA,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-a9sk~u5h6_vgkv
2020-08-17T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,PCR probable,3,row-c4f8_kani-mera
2020-11-13T00:00:00.000,14.0,BERGUEDA,8049.0,CASSERRES,,No classificat,1.0,Dona,Positiu per ELISA,1,row-e5i5-jdgs.564h
2020-11-05T00:00:00.000,6.0,ANOIA,8143.0,ÒDENA,,No classificat,0.0,Home,PCR probable,1,row-wg57.eyfe~9xrw
2020-11-25T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-mhxg_7zg8.uyfn
2020-07-14T00:00:00.000,6.0,ANOIA,8226.0,SANT MARTÍ DE TOUS,,No classificat,0.0,Home,Positiu per ELISA,1,row-62wn.m929-cs2u
2020-11-04T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,1.0,Dona,Positiu per ELISA,1,row-qj5g.4vqw~f8d7
2020-05-07T00:00:00.000,19.0,GARROTXA,17114.0,OLOT,,No classificat,1.0,Dona,PCR probable,1,row-8ctv.bpwc.ugjh
2020-06-01T00:00:00.000,6.0,ANOIA,8025.0,EL BRUC,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-aa4t_zcv3-vgu8
2020-04-28T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per Test Ràpid,4,row-p7an~dnqb~27n3
2020-03-26T00:00:00.000,36.0,TARRAGONES,43905.0,SALOU,,No classificat,0.0,Home,Epidemiològic,1,row-n5fp.s626_jppx
2020-12-28T00:00:00.000,6.0,ANOIA,8302.0,VILANOVA DEL CAMÍ,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-4gpn-2ees-ugde
2020-11-03T00:00:00.000,40.0,VALLES OCCIDENTAL,8260.0,SANTA PERPÈTUA DE MOGODA,,No classificat,1.0,Dona,Positiu per ELISA,2,row-tfbm-f4wa.9x6s
2020-11-03T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-fs5n.9nkx.jg54
2020-07-13T00:00:00.000,11.0,BAIX LLOBREGAT,8073.0,CORNELLÀ DE LLOBREGAT,,No classificat,0.0,Home,Positiu per Test Ràpid,12,row-drei~xee9_wq7a
2020-03-28T00:00:00.000,11.0,BAIX LLOBREGAT,8301.0,VILADECANS,,No classificat,0.0,Home,Positiu per ELISA,1,row-9kgj-bk8z~ityq
2021-02-15T00:00:00.000,40.0,VALLES OCCIDENTAL,8279.0,TERRASSA,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-2hui_qisq_byzr
2020-09-02T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per ELISA,1,row-b9gf-38b2-hv9m
2020-12-11T00:00:00.000,13.0,BARCELONES,8245.0,SANTA COLOMA DE GRAMENET,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-pv52_c24e-b6n2
2020-12-17T00:00:00.000,11.0,BAIX LLOBREGAT,8068.0,CERVELLÓ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-bmjp.d6a4_49jn
2020-12-14T00:00:00.000,11.0,BAIX LLOBREGAT,8157.0,PALLEJÀ,,No classificat,0.0,Home,PCR probable,1,row-paem-3qa6~cd27
2020-12-27T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,0.0,Home,PCR probable,2,row-cbds-nftd.dtu6
2020-09-07T00:00:00.000,2.0,ALT EMPORDA,17066.0,FIGUERES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-27er_eway.f8wx
2020-05-12T00:00:00.000,21.0,MARESME,8284.0,TORDERA,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-32a6_ijwn-j4we
2020-04-23T00:00:00.000,8.0,BAIX CAMP,43129.0,RIUDOMS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-869r~t3dt.38bw
2020-05-06T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,2,row-ysw5.ib3u-t5xg
2020-11-12T00:00:00.000,40.0,VALLES OCCIDENTAL,8180.0,RIPOLLET,,No classificat,1.0,Dona,Epidemiològic,1,row-ccbu_gc74.v9dh
2020-09-02T00:00:00.000,21.0,MARESME,8197.0,SANT ANDREU DE LLAVANERES,,No classificat,0.0,Home,Positiu per ELISA,1,row-4xux-j442_4tq8
2020-06-11T00:00:00.000,41.0,VALLES ORIENTAL,8202.0,SANT CELONI,,No classificat,0.0,Home,Epidemiològic,1,row-7n9z.hw57_yuqh
2020-06-11T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,1.0,Dona,Positiu per ELISA,4,row-wjec.fpy6~c7er
2020-06-11T00:00:00.000,20.0,GIRONES,17142.0,QUART,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-t8dp.ir3b~2nt9
2020-07-06T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per ELISA,1,row-2yau~ucdm-ekt7
2020-07-08T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,0.0,Home,Positiu per Test Ràpid,8,row-mg9r~7xhk-z6cf
2020-04-01T00:00:00.000,9.0,BAIX EBRE,43155.0,TORTOSA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-sutw-2sqa_rfdm
2020-08-12T00:00:00.000,40.0,VALLES OCCIDENTAL,8184.0,RUBÍ,,No classificat,0.0,Home,PCR probable,1,row-2f5k_77f5-vft6
2020-08-13T00:00:00.000,14.0,BERGUEDA,8011.0,AVIÀ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-yc5s~45q4~z845
2020-09-14T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,0.0,Home,Positiu per Test Ràpid,1,row-ur9z_6jpt_s4db
2020-04-22T00:00:00.000,39.0,VALL D'ARAN,25025.0,NAUT ARAN,,No classificat,1.0,Dona,Positiu per ELISA,1,row-dcc2_3dq6_2c62
2020-09-23T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,5.0,SARRIÀ-SANT GERVASI,0.0,Home,PCR probable,1,row-m3gb~pz5h-6za2
2020-09-29T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per Test Ràpid,1,row-uehi.ycen.58wb
2020-05-20T00:00:00.000,40.0,VALLES OCCIDENTAL,8205.0,SANT CUGAT DEL VALLÈS,,No classificat,0.0,Home,PCR probable,1,row-2x38.yu87.9nhr
2020-06-09T00:00:00.000,11.0,BAIX LLOBREGAT,8200.0,SANT BOI DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,1,row-n9ii.hfrt-a3dd
2020-07-13T00:00:00.000,11.0,BAIX LLOBREGAT,8221.0,SANT JUST DESVERN,,No classificat,0.0,Home,PCR probable,1,row-q2tz-ccbc_8gct
2020-07-27T00:00:00.000,14.0,BERGUEDA,8092.0,GIRONELLA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-ncjy_vndd~9k9g
2020-06-02T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,5.0,SARRIÀ-SANT GERVASI,1.0,Dona,Positiu per Test Ràpid,2,row-eekg.bxjw~esgn
2020-10-06T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,Epidemiològic,1,row-vpc3_njts_yewz
2021-02-17T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,1.0,Dona,PCR probable,1,row-9eyq_tv2w~wc4e
2021-02-18T00:00:00.000,33.0,SEGRIA,25120.0,LLEIDA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-ishv.ekqi-3hh9
2020-04-24T00:00:00.000,28.0,PLA DE L'ESTANY,17015.0,BANYOLES,,No classificat,0.0,Home,Positiu per Test Ràpid,2,row-wc2v-cqj5_cr74
2021-02-15T00:00:00.000,11.0,BAIX LLOBREGAT,8073.0,CORNELLÀ DE LLOBREGAT,,No classificat,1.0,Dona,PCR probable,1,row-yw9m~yji8_gp7p
2020-08-19T00:00:00.000,21.0,MARESME,8172.0,PREMIÀ DE MAR,,No classificat,0.0,Home,Positiu per ELISA,1,row-utb6_q7id.xv5h
2020-04-07T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,0.0,Home,Positiu per ELISA,2,row-4j6b-xizt_gyf2
2020-05-04T00:00:00.000,3.0,ALT PENEDES,8305.0,VILAFRANCA DEL PENEDÈS,,No classificat,0.0,Home,Positiu per ELISA,1,row-fcp2.rqve_y3ys
2020-04-28T00:00:00.000,7.0,BAGES,8010.0,ARTÉS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-syyx.jzzi-bftd
2021-01-25T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,1.0,Dona,Positiu per ELISA,1,row-5kna_s4ir_5448
2021-02-18T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,1.0,Dona,Positiu per ELISA,5,row-2ssb-2ijb-g6zw
2021-01-21T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,1.0,Dona,Positiu per ELISA,1,row-rwkv_4fyw-x26y
2021-02-03T00:00:00.000,21.0,MARESME,8163.0,PINEDA DE MAR,,No classificat,1.0,Dona,PCR probable,1,row-f7mg-uer3~85bd
2021-02-06T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,10.0,SANT MARTÍ,1.0,Dona,PCR probable,1,row-acnx.rhy7_95zp
2020-11-23T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per ELISA,1,row-dffb_assc~fqw9
2020-12-05T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,1.0,Dona,Positiu per ELISA,1,row-zkgz_v3f5_rpv2
2020-10-20T00:00:00.000,41.0,VALLES ORIENTAL,8046.0,CARDEDEU,,No classificat,0.0,Home,Epidemiològic,1,row-wdk3.tk3e.3raz
2021-01-19T00:00:00.000,34.0,SELVA,17202.0,TOSSA DE MAR,,No classificat,1.0,Dona,PCR probable,1,row-9djh~qu9k_addt
2020-11-18T00:00:00.000,11.0,BAIX LLOBREGAT,8020.0,BEGUES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-dh9e_hz6j_nryq
2020-11-18T00:00:00.000,40.0,VALLES OCCIDENTAL,8180.0,RIPOLLET,,No classificat,0.0,Home,Epidemiològic,1,row-7fq3_tita.4emw
2020-04-29T00:00:00.000,34.0,SELVA,17193.0,SILS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-whyd-yidq~wshm
2020-04-21T00:00:00.000,21.0,MARESME,8155.0,PALAFOLLS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-tmvd.rfx9.ti2s
2020-10-16T00:00:00.000,40.0,VALLES OCCIDENTAL,8252.0,BARBERÀ DEL VALLÈS,,No classificat,0.0,Home,PCR probable,1,row-gwis.px4b~cd8p
2020-07-23T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-7pfk~z49s.8gqe
2020-05-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,5.0,SARRIÀ-SANT GERVASI,1.0,Dona,PCR probable,1,row-775v_vgk8-ciqk
2020-04-17T00:00:00.000,19.0,GARROTXA,17114.0,OLOT,,No classificat,1.0,Dona,Positiu per Test Ràpid,9,row-64ey.7bse~ikdn
2020-04-13T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,0.0,Home,Positiu per Test Ràpid,2,row-3jns_twua_n9a9
2021-01-18T00:00:00.000,40.0,VALLES OCCIDENTAL,8180.0,RIPOLLET,,No classificat,1.0,Dona,Positiu per ELISA,1,row-k5zk.eqgw_jaw5
2020-04-05T00:00:00.000,40.0,VALLES OCCIDENTAL,8260.0,SANTA PERPÈTUA DE MOGODA,,No classificat,1.0,Dona,Epidemiològic,1,row-c4np~fnac_d5pe
2021-01-19T00:00:00.000,3.0,ALT PENEDES,8305.0,VILAFRANCA DEL PENEDÈS,,No classificat,1.0,Dona,Positiu per ELISA,1,row-thuy-b2a4_2i3u
2020-04-02T00:00:00.000,20.0,GIRONES,17079.0,GIRONA,,No classificat,1.0,Dona,PCR probable,1,row-uwqp_fuff-dr9h
2020-05-13T00:00:00.000,11.0,BAIX LLOBREGAT,8244.0,SANTA COLOMA DE CERVELLÓ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-w9t3.z5ux.2mbv
2020-07-23T00:00:00.000,7.0,BAGES,8274.0,SÚRIA,,No classificat,1.0,Dona,Positiu per Test Ràpid,3,row-4p6s_nhvj~ix24
2020-05-04T00:00:00.000,34.0,SELVA,17009.0,ARBÚCIES,,No classificat,0.0,Home,Epidemiològic,1,row-f3fi~pvam-xnmu
2020-05-04T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,4.0,LES CORTS,0.0,Home,Positiu per ELISA,1,row-bzre_utg2~d3zu
2020-07-23T00:00:00.000,40.0,VALLES OCCIDENTAL,8051.0,CASTELLAR DEL VALLÈS,,No classificat,1.0,Dona,Positiu per Test Ràpid,1,row-9ces_xvsa_62i2
2020-07-28T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,2.0,EIXAMPLE,1.0,Dona,PCR probable,1,row-j6j5_m6re-3v4j
2020-06-23T00:00:00.000,7.0,BAGES,8192.0,SANTPEDOR,,No classificat,1.0,Dona,Positiu per ELISA,1,row-yk7p_r8ma_d3mv
2020-06-25T00:00:00.000,11.0,BAIX LLOBREGAT,8295.0,VALLIRANA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-4biq_7x2a.uv2x
2020-06-24T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,9.0,SANT ANDREU,1.0,Dona,Positiu per ELISA,1,row-g8ex.vqu9~9wrj
2021-02-26T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,PCR probable,1,row-gvv7_ygzq-taad
2020-11-02T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per Test Ràpid,2,row-pu2r.9cmj_vysk
2020-10-26T00:00:00.000,40.0,VALLES OCCIDENTAL,8054.0,CASTELLBISBAL,,No classificat,0.0,Home,PCR probable,1,row-x4u5_gjdx~nmja
2020-10-22T00:00:00.000,34.0,SELVA,17023.0,BLANES,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-tiw8_w3a8.cjhu
2020-06-26T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,1.0,Dona,Positiu per Test Ràpid,1,row-jizx-pie3-h8mp
2020-04-17T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,PCR probable,1,row-prf8-de3r_qimd
2020-04-09T00:00:00.000,9.0,BAIX EBRE,43904.0,L'ALDEA,,No classificat,1.0,Dona,Positiu per ELISA,1,row-yfam~s54f~hnvd
2020-04-30T00:00:00.000,41.0,VALLES ORIENTAL,8234.0,SANT PERE DE VILAMAJOR,,No classificat,1.0,Dona,Positiu per ELISA,1,row-9riv.jx5x-6x3x
2020-04-22T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,7.0,HORTA-GUINARDÓ,1.0,Dona,PCR probable,1,row-69yr_rdug_hdd2
2020-07-07T00:00:00.000,11.0,BAIX LLOBREGAT,8114.0,MARTORELL,,No classificat,1.0,Dona,Positiu per ELISA,1,row-vztj_7g4x_yamr
2020-04-24T00:00:00.000,41.0,VALLES ORIENTAL,8097.0,GUALBA,,No classificat,1.0,Dona,Epidemiològic,1,row-dn5k~ct9e~ni3z
2020-08-24T00:00:00.000,11.0,BAIX LLOBREGAT,8089.0,GAVÀ,,No classificat,0.0,Home,Positiu per ELISA,1,row-a7pe-vfj9~xm8k
2020-05-04T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,0.0,Home,Positiu per ELISA,1,row-nm3d.yg75.2sai
2020-08-11T00:00:00.000,21.0,MARESME,8121.0,MATARÓ,,No classificat,0.0,Home,Positiu per ELISA,1,row-bzb8_px6b-3jvf
2020-11-30T00:00:00.000,21.0,MARESME,8121.0,MATARÓ,,No classificat,0.0,Home,Positiu per ELISA,1,row-p6ck~dwqs~c6r4
2020-07-24T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,8.0,NOU BARRIS,0.0,Home,Positiu per Test Ràpid,1,row-345s_gpfi_s5xx
2020-05-07T00:00:00.000,11.0,BAIX LLOBREGAT,8089.0,GAVÀ,,No classificat,1.0,Dona,Positiu per ELISA,1,row-sx7s_4dv8-yx3j
2020-11-17T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,3.0,SANTS-MONTJUÏC,1.0,Dona,Positiu per ELISA,2,row-vvec-nrpp_4xgk
2020-11-20T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,0.0,Home,Positiu per ELISA,2,row-td38_j9zp~xeqw
2020-11-16T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,6.0,GRÀCIA,1.0,Dona,Positiu per ELISA,1,row-m34f~h3iz.arg6
2021-02-10T00:00:00.000,40.0,VALLES OCCIDENTAL,8051.0,CASTELLAR DEL VALLÈS,,No classificat,0.0,Home,Positiu per ELISA,1,row-prk2-cas7~bp9z
2021-02-05T00:00:00.000,40.0,VALLES OCCIDENTAL,8167.0,POLINYÀ,,No classificat,0.0,Home,Positiu per ELISA,1,row-48aq.9w3q~tunc
2020-05-19T00:00:00.000,2.0,ALT EMPORDA,17032.0,CADAQUÉS,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-7wd2.zeen~jkcj
2020-11-03T00:00:00.000,40.0,VALLES OCCIDENTAL,8187.0,SABADELL,,No classificat,0.0,Home,PCR probable,1,row-t7a7.78us~5w38
2020-12-04T00:00:00.000,13.0,BARCELONES,8019.0,BARCELONA,1.0,CIUTAT VELLA,0.0,Home,Positiu per Test Ràpid,2,row-hqwb.5dub.xeh4
2020-04-29T00:00:00.000,39.0,VALL D'ARAN,25121.0,LES,,No classificat,0.0,Home,Positiu per ELISA,1,row-nyzr~wn7j-p8w3
2020-05-07T00:00:00.000,21.0,MARESME,8040.0,CANET DE MAR,,No classificat,1.0,Dona,Positiu per Test Ràpid,2,row-3ade~z4qm_6zmq
2020-05-08T00:00:00.000,36.0,TARRAGONES,43148.0,TARRAGONA,,No classificat,0.0,Home,Positiu per Test Ràpid,1,row-iumf~jkcv~hgt4
2021-01-23T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,0.0,Home,Positiu per ELISA,1,row-ndi8~d6db.zcbf
2021-01-23T00:00:00.000,13.0,BARCELONES,8101.0,L'HOSPITALET DE LLOBREGAT,,No classificat,0.0,Home,PCR probable,1,row-8bit_q77c.8nt5
